Probe #,Sample (f),Timestamp
5,873.24,12/13/2018 23:22
1,377.8,12/13/2018 23:22
2,826.52,12/13/2018 23:22
3,609.61,12/13/2018 23:22
4,862.78,12/13/2018 23:22
5,886.28,12/13/2018 23:22
1,381.83,12/13/2018 23:22
2,840.82,12/13/2018 23:22
3,609.08,12/13/2018 23:22
4,880.96,12/13/2018 23:22
5,900.78,12/13/2018 23:22
1,385.95,12/13/2018 23:22
2,854.8,12/13/2018 23:22
3,609.84,12/13/2018 23:22
4,900.98,12/13/2018 23:22
5,915.92,12/13/2018 23:22
1,391.04,12/13/2018 23:22
2,864.38,12/13/2018 23:22
3,615.46,12/13/2018 23:22
4,921.07,12/13/2018 23:22
5,927.58,12/13/2018 23:22
1,395.15,12/13/2018 23:22
2,877.83,12/13/2018 23:22
3,620.17,12/13/2018 23:22
4,931.24,12/13/2018 23:22
5,943.56,12/13/2018 23:22
1,396.46,12/13/2018 23:22
2,899.08,12/13/2018 23:22
3,625.68,12/13/2018 23:22
4,949.32,12/13/2018 23:22
5,967.69,12/13/2018 23:22
1,396.23,12/13/2018 23:22
2,920.46,12/13/2018 23:22
3,631.99,12/13/2018 23:22
4,970.91,12/13/2018 23:22
5,987.85,12/13/2018 23:22
1,396.42,12/13/2018 23:22
2,941.07,12/13/2018 23:22
3,641.36,12/13/2018 23:22
4,994.77,12/13/2018 23:22
5,1011.4,12/13/2018 23:22
1,395.9,12/13/2018 23:23
2,958.55,12/13/2018 23:23
3,651.19,12/13/2018 23:23
4,1018.61,12/13/2018 23:23
5,1034.54,12/13/2018 23:23
1,395.02,12/13/2018 23:23
2,977,12/13/2018 23:23
3,663.17,12/13/2018 23:23
4,1040.34,12/13/2018 23:23
5,1051.46,12/13/2018 23:23
1,394.44,12/13/2018 23:23
2,997.07,12/13/2018 23:23
3,679.27,12/13/2018 23:23
4,1068.05,12/13/2018 23:23
5,1070.43,12/13/2018 23:23
1,393.75,12/13/2018 23:23
2,1020.8,12/13/2018 23:23
3,691.09,12/13/2018 23:23
4,1088.14,12/13/2018 23:23
5,1094.51,12/13/2018 23:23
1,392.25,12/13/2018 23:23
2,1041.34,12/13/2018 23:23
3,699.31,12/13/2018 23:23
4,1107.97,12/13/2018 23:23
5,1111.94,12/13/2018 23:23
1,391.42,12/13/2018 23:23
2,1062.5,12/13/2018 23:23
3,713.74,12/13/2018 23:23
4,1131.28,12/13/2018 23:23
5,1132.46,12/13/2018 23:23
1,390.13,12/13/2018 23:23
2,1082.06,12/13/2018 23:23
3,726.31,12/13/2018 23:23
4,1153.83,12/13/2018 23:23
5,1147.9,12/13/2018 23:23
1,389.28,12/13/2018 23:23
2,1097.34,12/13/2018 23:23
3,740.38,12/13/2018 23:23
4,1178.93,12/13/2018 23:23
5,1170.07,12/13/2018 23:23
1,387.84,12/13/2018 23:23
2,1112.77,12/13/2018 23:23
3,752.38,12/13/2018 23:23
4,1208.27,12/13/2018 23:23
5,1188.77,12/13/2018 23:23
1,386.93,12/13/2018 23:23
2,1128.67,12/13/2018 23:23
3,759.73,12/13/2018 23:23
4,1236.41,12/13/2018 23:23
5,1214.83,12/13/2018 23:23
1,385.89,12/13/2018 23:23
2,1138.8,12/13/2018 23:23
3,772.43,12/13/2018 23:23
4,1265.24,12/13/2018 23:23
5,1241.99,12/13/2018 23:23
1,384.3,12/13/2018 23:23
2,1142.42,12/13/2018 23:23
3,786.07,12/13/2018 23:23
4,1298.18,12/13/2018 23:23
5,1271.88,12/13/2018 23:23
1,383.11,12/13/2018 23:23
2,1139.71,12/13/2018 23:23
3,798,12/13/2018 23:23
4,1316.39,12/13/2018 23:23
5,1303.06,12/13/2018 23:23
1,381.95,12/13/2018 23:23
2,1133.76,12/13/2018 23:23
3,804.07,12/13/2018 23:23
4,1329.95,12/13/2018 23:23
5,1328.99,12/13/2018 23:23
1,380.99,12/13/2018 23:23
2,1131.78,12/13/2018 23:23
3,804.35,12/13/2018 23:23
4,1339.67,12/13/2018 23:23
5,1342.68,12/13/2018 23:23
1,379.61,12/13/2018 23:23
2,1130.16,12/13/2018 23:23
3,800.34,12/13/2018 23:23
4,1357.49,12/13/2018 23:23
5,1352.79,12/13/2018 23:23
1,378.37,12/13/2018 23:23
2,1126.25,12/13/2018 23:23
3,799.96,12/13/2018 23:23
4,1374.83,12/13/2018 23:23
5,1360.01,12/13/2018 23:23
1,377.17,12/13/2018 23:23
2,1120.62,12/13/2018 23:23
3,803.44,12/13/2018 23:23
4,1390.36,12/13/2018 23:23
5,1371.56,12/13/2018 23:23
1,376.15,12/13/2018 23:23
2,1114.83,12/13/2018 23:23
3,807.44,12/13/2018 23:23
4,1396.09,12/13/2018 23:23
5,1391.52,12/13/2018 23:23
1,374.83,12/13/2018 23:23
2,1110.86,12/13/2018 23:23
3,809.27,12/13/2018 23:23
4,1406.91,12/13/2018 23:23
5,1406.65,12/13/2018 23:23
1,373.79,12/13/2018 23:23
2,1106.38,12/13/2018 23:23
3,814.56,12/13/2018 23:23
4,1412.04,12/13/2018 23:23
5,1417.18,12/13/2018 23:23
1,372.65,12/13/2018 23:23
2,1103.45,12/13/2018 23:23
3,824.17,12/13/2018 23:23
4,1416.07,12/13/2018 23:23
5,1443.28,12/13/2018 23:23
1,371.31,12/13/2018 23:23
2,1100.4,12/13/2018 23:23
3,830.89,12/13/2018 23:23
4,1422.19,12/13/2018 23:23
5,1459.21,12/13/2018 23:23
1,370.69,12/13/2018 23:23
2,1098.96,12/13/2018 23:23
3,837.66,12/13/2018 23:23
4,1429.43,12/13/2018 23:23
5,1467.39,12/13/2018 23:23
1,369.2,12/13/2018 23:23
2,1096.34,12/13/2018 23:23
3,844.03,12/13/2018 23:23
4,1429.95,12/13/2018 23:23
5,1488.23,12/13/2018 23:23
1,367.98,12/13/2018 23:23
2,1094.07,12/13/2018 23:23
3,848.48,12/13/2018 23:23
4,1433.9,12/13/2018 23:23
5,1504.43,12/13/2018 23:23
1,366.55,12/13/2018 23:23
2,1093.18,12/13/2018 23:23
3,852.91,12/13/2018 23:23
4,1440.91,12/13/2018 23:23
5,1521.12,12/13/2018 23:23
1,365.44,12/13/2018 23:23
2,1094.54,12/13/2018 23:23
3,858.13,12/13/2018 23:23
4,1447.99,12/13/2018 23:23
5,1534.91,12/13/2018 23:23
1,364.44,12/13/2018 23:23
2,1095.21,12/13/2018 23:23
3,864.64,12/13/2018 23:23
4,1449.61,12/13/2018 23:23
5,1554.49,12/13/2018 23:23
1,363.44,12/13/2018 23:23
2,1096.58,12/13/2018 23:23
3,867.37,12/13/2018 23:23
4,1455.57,12/13/2018 23:23
5,1570.87,12/13/2018 23:23
1,362.08,12/13/2018 23:23
2,1097.62,12/13/2018 23:23
3,868.57,12/13/2018 23:23
4,1459.73,12/13/2018 23:23
5,1577.7,12/13/2018 23:23
1,360.97,12/13/2018 23:23
2,1099.36,12/13/2018 23:23
3,872.23,12/13/2018 23:23
4,1466.81,12/13/2018 23:23
5,1584.11,12/13/2018 23:23
1,360.25,12/13/2018 23:23
2,1102.01,12/13/2018 23:23
3,875.15,12/13/2018 23:23
4,1468.66,12/13/2018 23:23
5,1599.22,12/13/2018 23:23
1,358.96,12/13/2018 23:23
2,1101.84,12/13/2018 23:23
3,878.45,12/13/2018 23:23
4,1471.77,12/13/2018 23:23
5,1609.5,12/13/2018 23:23
1,358.11,12/13/2018 23:23
2,1102.75,12/13/2018 23:23
3,884.38,12/13/2018 23:23
4,1470.16,12/13/2018 23:23
5,1614.93,12/13/2018 23:23
1,357.26,12/13/2018 23:23
2,1101.7,12/13/2018 23:23
3,886.31,12/13/2018 23:23
4,1470.98,12/13/2018 23:23
5,1617.42,12/13/2018 23:23
1,356.21,12/13/2018 23:23
2,1102.46,12/13/2018 23:23
3,887.07,12/13/2018 23:23
4,1471.5,12/13/2018 23:23
5,1622.59,12/13/2018 23:23
1,355.05,12/13/2018 23:23
2,1103.83,12/13/2018 23:23
3,887.96,12/13/2018 23:23
4,1478.74,12/13/2018 23:23
5,1623.23,12/13/2018 23:23
1,353.91,12/13/2018 23:23
2,1104.43,12/13/2018 23:23
3,887.1,12/13/2018 23:23
4,1474.29,12/13/2018 23:23
5,1626.47,12/13/2018 23:23
1,353.32,12/13/2018 23:23
2,1105.66,12/13/2018 23:23
3,885.32,12/13/2018 23:23
4,1477.95,12/13/2018 23:23
5,1627.75,12/13/2018 23:23
1,352.21,12/13/2018 23:23
2,1106.41,12/13/2018 23:23
3,885.24,12/13/2018 23:23
4,1483.02,12/13/2018 23:23
5,1634.18,12/13/2018 23:23
1,351.37,12/13/2018 23:23
2,1108.15,12/13/2018 23:23
3,883.43,12/13/2018 23:23
4,1485.48,12/13/2018 23:23
5,1632.97,12/13/2018 23:23
1,350.58,12/13/2018 23:23
2,1111.1,12/13/2018 23:23
3,881.68,12/13/2018 23:23
4,1490.68,12/13/2018 23:23
5,1630.89,12/13/2018 23:23
1,351.91,12/13/2018 23:23
2,1119.89,12/13/2018 23:23
3,878.69,12/13/2018 23:23
4,1500.5,12/13/2018 23:23
5,1627.86,12/13/2018 23:23
1,355.14,12/13/2018 23:23
2,1129.69,12/13/2018 23:23
3,873.57,12/13/2018 23:23
4,1511.91,12/13/2018 23:23
5,1624.46,12/13/2018 23:23
1,359.35,12/13/2018 23:23
2,1140.72,12/13/2018 23:23
3,868.44,12/13/2018 23:23
4,1522.86,12/13/2018 23:23
5,1623.24,12/13/2018 23:23
1,364.2,12/13/2018 23:23
2,1149.28,12/13/2018 23:23
3,863.61,12/13/2018 23:23
4,1539.32,12/13/2018 23:23
5,1625.55,12/13/2018 23:23
1,369.66,12/13/2018 23:23
2,1157.35,12/13/2018 23:23
3,858.31,12/13/2018 23:23
4,1554.53,12/13/2018 23:23
5,1611.8,12/13/2018 23:23
1,374.77,12/13/2018 23:23
2,1166.22,12/13/2018 23:23
3,854.02,12/13/2018 23:23
4,1572.11,12/13/2018 23:23
5,1602.97,12/13/2018 23:23
1,379.93,12/13/2018 23:23
2,1173.94,12/13/2018 23:23
3,849.9,12/13/2018 23:23
4,1580.29,12/13/2018 23:23
5,1593.13,12/13/2018 23:23
1,386.26,12/13/2018 23:24
2,1181.52,12/13/2018 23:24
3,845.7,12/13/2018 23:24
4,1589.26,12/13/2018 23:24
5,1592.27,12/13/2018 23:24
1,392.96,12/13/2018 23:24
2,1187.36,12/13/2018 23:24
3,842.78,12/13/2018 23:24
4,1599.9,12/13/2018 23:24
5,1602.64,12/13/2018 23:24
1,399.92,12/13/2018 23:24
2,1192.89,12/13/2018 23:24
3,841.29,12/13/2018 23:24
4,1608.6,12/13/2018 23:24
5,1620.17,12/13/2018 23:24
1,405.65,12/13/2018 23:24
2,1199.5,12/13/2018 23:24
3,839.5,12/13/2018 23:24
4,1612.38,12/13/2018 23:24
5,1624.86,12/13/2018 23:24
1,411.08,12/13/2018 23:24
2,1206.21,12/13/2018 23:24
3,836.27,12/13/2018 23:24
4,1623.28,12/13/2018 23:24
5,1620.9,12/13/2018 23:24
1,416.38,12/13/2018 23:24
2,1213.79,12/13/2018 23:24
3,835.66,12/13/2018 23:24
4,1635.25,12/13/2018 23:24
5,1618.47,12/13/2018 23:24
1,422.52,12/13/2018 23:24
2,1222.15,12/13/2018 23:24
3,836.81,12/13/2018 23:24
4,1652.97,12/13/2018 23:24
5,1620.26,12/13/2018 23:24
1,428.73,12/13/2018 23:24
2,1230.14,12/13/2018 23:24
3,838.71,12/13/2018 23:24
4,1670.95,12/13/2018 23:24
5,1624.43,12/13/2018 23:24
1,435.46,12/13/2018 23:24
2,1238.05,12/13/2018 23:24
3,841.06,12/13/2018 23:24
4,1687.76,12/13/2018 23:24
5,1631.84,12/13/2018 23:24
1,441.05,12/13/2018 23:24
2,1245.6,12/13/2018 23:24
3,842.83,12/13/2018 23:24
4,1703.79,12/13/2018 23:24
5,1641.43,12/13/2018 23:24
1,447.3,12/13/2018 23:24
2,1254.16,12/13/2018 23:24
3,846.21,12/13/2018 23:24
4,1712.43,12/13/2018 23:24
5,1652.53,12/13/2018 23:24
1,453.22,12/13/2018 23:24
2,1260.18,12/13/2018 23:24
3,848.44,12/13/2018 23:24
4,1718.17,12/13/2018 23:24
5,1667.37,12/13/2018 23:24
1,458.63,12/13/2018 23:24
2,1264.48,12/13/2018 23:24
3,851.12,12/13/2018 23:24
4,1716.61,12/13/2018 23:24
5,1675.91,12/13/2018 23:24
1,463.41,12/13/2018 23:24
2,1263.06,12/13/2018 23:24
3,851.97,12/13/2018 23:24
4,1720.7,12/13/2018 23:24
5,1688.86,12/13/2018 23:24
1,468.54,12/13/2018 23:24
2,1263.67,12/13/2018 23:24
3,849.09,12/13/2018 23:24
4,1713.22,12/13/2018 23:24
5,1700.15,12/13/2018 23:24
1,472.65,12/13/2018 23:24
2,1258.9,12/13/2018 23:24
3,844.29,12/13/2018 23:24
4,1703.4,12/13/2018 23:24
5,1704.23,12/13/2018 23:24
1,476.25,12/13/2018 23:24
2,1252.44,12/13/2018 23:24
3,837.58,12/13/2018 23:24
4,1689.5,12/13/2018 23:24
5,1684.02,12/13/2018 23:24
1,479.21,12/13/2018 23:24
2,1234.88,12/13/2018 23:24
3,831.95,12/13/2018 23:24
4,1684.82,12/13/2018 23:24
5,1664.21,12/13/2018 23:24
1,481.75,12/13/2018 23:24
2,1223.34,12/13/2018 23:24
3,827.47,12/13/2018 23:24
4,1682.1,12/13/2018 23:24
5,1650.75,12/13/2018 23:24
1,484.4,12/13/2018 23:24
2,1214.7,12/13/2018 23:24
3,825.14,12/13/2018 23:24
4,1672.2,12/13/2018 23:24
5,1647.89,12/13/2018 23:24
1,488.43,12/13/2018 23:24
2,1202.72,12/13/2018 23:24
3,824.79,12/13/2018 23:24
4,1644.89,12/13/2018 23:24
5,1642.8,12/13/2018 23:24
1,490.76,12/13/2018 23:24
2,1195.89,12/13/2018 23:24
3,824.17,12/13/2018 23:24
4,1620.42,12/13/2018 23:24
5,1637.49,12/13/2018 23:24
1,494.37,12/13/2018 23:24
2,1192.68,12/13/2018 23:24
3,823.77,12/13/2018 23:24
4,1609.41,12/13/2018 23:24
5,1635.74,12/13/2018 23:24
1,496.95,12/13/2018 23:24
2,1189.72,12/13/2018 23:24
3,821.92,12/13/2018 23:24
4,1605.57,12/13/2018 23:24
5,1640.48,12/13/2018 23:24
1,499.53,12/13/2018 23:24
2,1190.12,12/13/2018 23:24
3,823.12,12/13/2018 23:24
4,1599.54,12/13/2018 23:24
5,1648.82,12/13/2018 23:24
1,503.03,12/13/2018 23:24
2,1190.35,12/13/2018 23:24
3,822.43,12/13/2018 23:24
4,1602.04,12/13/2018 23:24
5,1642.67,12/13/2018 23:24
1,505.71,12/13/2018 23:24
2,1166.32,12/13/2018 23:24
3,820.43,12/13/2018 23:24
4,1572.99,12/13/2018 23:24
5,1626.42,12/13/2018 23:24
1,506.32,12/13/2018 23:24
2,1129.68,12/13/2018 23:24
3,815.84,12/13/2018 23:24
4,1522.96,12/13/2018 23:24
5,1593.7,12/13/2018 23:24
1,505.28,12/13/2018 23:24
2,1095.58,12/13/2018 23:24
3,808.82,12/13/2018 23:24
4,1474.82,12/13/2018 23:24
5,1547.73,12/13/2018 23:24
1,503.37,12/13/2018 23:24
2,1063.54,12/13/2018 23:24
3,799.03,12/13/2018 23:24
4,1415.98,12/13/2018 23:24
5,1498.14,12/13/2018 23:24
1,500.73,12/13/2018 23:24
2,1035.94,12/13/2018 23:24
3,786.2,12/13/2018 23:24
4,1368.95,12/13/2018 23:24
5,1454.71,12/13/2018 23:24
1,497.78,12/13/2018 23:24
2,1010.38,12/13/2018 23:24
3,774.82,12/13/2018 23:24
4,1329.02,12/13/2018 23:24
5,1413.83,12/13/2018 23:24
1,494.97,12/13/2018 23:24
2,985.01,12/13/2018 23:24
3,764.15,12/13/2018 23:24
4,1290.94,12/13/2018 23:24
5,1378.64,12/13/2018 23:24
1,492.07,12/13/2018 23:24
2,961.55,12/13/2018 23:24
3,750.93,12/13/2018 23:24
4,1257.93,12/13/2018 23:24
5,1345.76,12/13/2018 23:24
1,488.83,12/13/2018 23:24
2,933.97,12/13/2018 23:24
3,738.61,12/13/2018 23:24
4,1227.75,12/13/2018 23:24
5,1311.23,12/13/2018 23:24
1,485.45,12/13/2018 23:24
2,910.21,12/13/2018 23:24
3,727.42,12/13/2018 23:24
4,1196.69,12/13/2018 23:24
5,1280.3,12/13/2018 23:24
1,482.03,12/13/2018 23:24
2,889.4,12/13/2018 23:24
3,717.39,12/13/2018 23:24
4,1169.97,12/13/2018 23:24
5,1253.46,12/13/2018 23:24
1,479.2,12/13/2018 23:24
2,871.9,12/13/2018 23:24
3,708.11,12/13/2018 23:24
4,1143.22,12/13/2018 23:24
5,1227.7,12/13/2018 23:24
1,476.09,12/13/2018 23:24
2,854.27,12/13/2018 23:24
3,699.87,12/13/2018 23:24
4,1116.81,12/13/2018 23:24
5,1203.64,12/13/2018 23:24
1,473.31,12/13/2018 23:24
2,837.35,12/13/2018 23:24
3,692.27,12/13/2018 23:24
4,1093.7,12/13/2018 23:24
5,1181.94,12/13/2018 23:24
1,470.23,12/13/2018 23:24
2,820.69,12/13/2018 23:24
3,686.17,12/13/2018 23:24
4,1070.95,12/13/2018 23:24
5,1164.02,12/13/2018 23:24
1,466.72,12/13/2018 23:24
2,802.75,12/13/2018 23:24
3,677.53,12/13/2018 23:24
4,1050.24,12/13/2018 23:24
5,1144.34,12/13/2018 23:24
1,463.35,12/13/2018 23:24
2,787.19,12/13/2018 23:24
3,662.09,12/13/2018 23:24
4,1023.91,12/13/2018 23:24
5,1124.55,12/13/2018 23:24
1,460.37,12/13/2018 23:24
2,762.75,12/13/2018 23:24
3,649.88,12/13/2018 23:24
4,599.27,12/13/2018 23:24
5,1073.61,12/13/2018 23:24
1,457.08,12/13/2018 23:24
2,715.81,12/13/2018 23:24
3,639.83,12/13/2018 23:24
4,292.3,12/13/2018 23:24
5,1040.52,12/13/2018 23:24
1,453.61,12/13/2018 23:24
2,687.49,12/13/2018 23:24
3,629.14,12/13/2018 23:24
4,164.3,12/13/2018 23:24
5,1018.6,12/13/2018 23:24
1,449.6,12/13/2018 23:24
2,669.83,12/13/2018 23:24
3,613.9,12/13/2018 23:24
4,128.22,12/13/2018 23:24
5,978.28,12/13/2018 23:24
1,445.57,12/13/2018 23:24
2,636.64,12/13/2018 23:24
3,600.18,12/13/2018 23:24
4,105.25,12/13/2018 23:24
5,877.04,12/13/2018 23:24
1,440.93,12/13/2018 23:24
2,612.3,12/13/2018 23:24
3,588.6,12/13/2018 23:24
4,94.16,12/13/2018 23:24
5,580.34,12/13/2018 23:24
1,436.09,12/13/2018 23:24
2,574.61,12/13/2018 23:24
3,578.77,12/13/2018 23:24
4,69.38,12/13/2018 23:24
5,523.67,12/13/2018 23:24
1,431.09,12/13/2018 23:24
2,548.56,12/13/2018 23:24
3,569.21,12/13/2018 23:24
4,56.24,12/13/2018 23:24
5,513.91,12/13/2018 23:24
1,426.1,12/13/2018 23:25
2,533.21,12/13/2018 23:25
3,559.82,12/13/2018 23:25
4,51.96,12/13/2018 23:25
5,507.92,12/13/2018 23:25
1,420.58,12/13/2018 23:25
2,494.05,12/13/2018 23:25
3,550.74,12/13/2018 23:25
4,48.51,12/13/2018 23:25
5,497.88,12/13/2018 23:25
1,415.7,12/13/2018 23:25
2,471.14,12/13/2018 23:25
3,537.41,12/13/2018 23:25
4,50.14,12/13/2018 23:25
5,488.41,12/13/2018 23:25
1,411.66,12/13/2018 23:25
2,455.62,12/13/2018 23:25
3,520.65,12/13/2018 23:25
4,50.65,12/13/2018 23:25
5,353.61,12/13/2018 23:25
1,408.14,12/13/2018 23:25
2,443.84,12/13/2018 23:25
3,504.45,12/13/2018 23:25
4,51.52,12/13/2018 23:25
5,178.83,12/13/2018 23:25
1,405.09,12/13/2018 23:25
2,433.44,12/13/2018 23:25
3,491.65,12/13/2018 23:25
4,52.2,12/13/2018 23:25
5,98.31,12/13/2018 23:25
1,401.17,12/13/2018 23:25
2,425.77,12/13/2018 23:25
3,481.93,12/13/2018 23:25
4,53.83,12/13/2018 23:25
5,64.85,12/13/2018 23:25
1,397.51,12/13/2018 23:25
2,342.12,12/13/2018 23:25
3,475.13,12/13/2018 23:25
4,54,12/13/2018 23:25
5,55.52,12/13/2018 23:25
1,393.34,12/13/2018 23:25
2,276.65,12/13/2018 23:25
3,469.49,12/13/2018 23:25
4,55.98,12/13/2018 23:25
5,55.62,12/13/2018 23:25
1,389.61,12/13/2018 23:25
2,247.67,12/13/2018 23:25
3,463.49,12/13/2018 23:25
4,57.49,12/13/2018 23:25
5,56.14,12/13/2018 23:25
1,385.59,12/13/2018 23:25
2,234.71,12/13/2018 23:25
3,455.19,12/13/2018 23:25
4,57.49,12/13/2018 23:25
5,56.76,12/13/2018 23:25
1,381.02,12/13/2018 23:25
2,202.02,12/13/2018 23:25
3,446.69,12/13/2018 23:25
4,55.63,12/13/2018 23:25
5,54.59,12/13/2018 23:25
1,375.99,12/13/2018 23:25
2,170.03,12/13/2018 23:25
3,438.98,12/13/2018 23:25
4,54.4,12/13/2018 23:25
5,53.99,12/13/2018 23:25
1,372.04,12/13/2018 23:25
2,147.58,12/13/2018 23:25
3,428.6,12/13/2018 23:25
4,56.08,12/13/2018 23:25
5,55.64,12/13/2018 23:25
1,368.13,12/13/2018 23:25
2,129.27,12/13/2018 23:25
3,408.13,12/13/2018 23:25
4,55.44,12/13/2018 23:25
5,53.81,12/13/2018 23:25
1,361.2,12/13/2018 23:25
2,96.46,12/13/2018 23:25
3,394.04,12/13/2018 23:25
4,54.61,12/13/2018 23:25
5,53.4,12/13/2018 23:25
1,349.4,12/13/2018 23:25
2,76.49,12/13/2018 23:25
3,385.88,12/13/2018 23:25
4,52.45,12/13/2018 23:25
5,53.44,12/13/2018 23:25
1,341.83,12/13/2018 23:25
2,69.45,12/13/2018 23:25
3,379.28,12/13/2018 23:25
4,51.94,12/13/2018 23:25
5,54.22,12/13/2018 23:25
1,336.95,12/13/2018 23:25
2,67.03,12/13/2018 23:25
3,373.73,12/13/2018 23:25
4,50.5,12/13/2018 23:25
5,54.59,12/13/2018 23:25
1,333.15,12/13/2018 23:25
2,65.27,12/13/2018 23:25
3,369.57,12/13/2018 23:25
4,51.71,12/13/2018 23:25
5,54.79,12/13/2018 23:25
1,329.89,12/13/2018 23:25
2,64.95,12/13/2018 23:25
3,365.93,12/13/2018 23:25
4,50.82,12/13/2018 23:25
5,55.35,12/13/2018 23:25
1,326.52,12/13/2018 23:25
2,64.33,12/13/2018 23:25
3,362.87,12/13/2018 23:25
4,51.84,12/13/2018 23:25
5,55.73,12/13/2018 23:25
1,323.83,12/13/2018 23:25
2,65.14,12/13/2018 23:25
3,359.98,12/13/2018 23:25
4,51.85,12/13/2018 23:25
5,55.57,12/13/2018 23:25
1,320.95,12/13/2018 23:25
2,65.09,12/13/2018 23:25
3,357.98,12/13/2018 23:25
4,51.24,12/13/2018 23:25
5,55.53,12/13/2018 23:25
1,317.84,12/13/2018 23:25
2,63.99,12/13/2018 23:25
3,355.23,12/13/2018 23:25
4,51.15,12/13/2018 23:25
5,54.99,12/13/2018 23:25
1,315.07,12/13/2018 23:25
2,64.28,12/13/2018 23:25
3,352.44,12/13/2018 23:25
4,51.11,12/13/2018 23:25
5,55.17,12/13/2018 23:25
1,311.98,12/13/2018 23:25
2,64.79,12/13/2018 23:25
3,350.42,12/13/2018 23:25
4,51.39,12/13/2018 23:25
5,55.43,12/13/2018 23:25
1,309.06,12/13/2018 23:25
2,64.96,12/13/2018 23:25
3,347.79,12/13/2018 23:25
4,51.37,12/13/2018 23:25
5,55.55,12/13/2018 23:25
1,306.44,12/13/2018 23:25
2,65.34,12/13/2018 23:25
3,345.37,12/13/2018 23:25
4,51.85,12/13/2018 23:25
5,55.6,12/13/2018 23:25
1,303.87,12/13/2018 23:25
2,65.65,12/13/2018 23:25
3,342.99,12/13/2018 23:25
4,52.68,12/13/2018 23:25
5,55.92,12/13/2018 23:25
1,301.26,12/13/2018 23:25
2,65.97,12/13/2018 23:25
3,339.73,12/13/2018 23:25
4,53.08,12/13/2018 23:25
5,56.22,12/13/2018 23:25
1,298.8,12/13/2018 23:25
2,66.15,12/13/2018 23:25
3,336.66,12/13/2018 23:25
4,53.04,12/13/2018 23:25
5,56.09,12/13/2018 23:25
1,296.54,12/13/2018 23:25
2,66.33,12/13/2018 23:25
3,334.05,12/13/2018 23:25
4,53.02,12/13/2018 23:25
5,55.88,12/13/2018 23:25
1,293.84,12/13/2018 23:25
2,67.18,12/13/2018 23:25
3,331.29,12/13/2018 23:25
4,53.29,12/13/2018 23:25
5,55.69,12/13/2018 23:25
1,291.83,12/13/2018 23:25
2,67.26,12/13/2018 23:25
3,329.18,12/13/2018 23:25
4,53.67,12/13/2018 23:25
5,55.71,12/13/2018 23:25
1,289.95,12/13/2018 23:25
2,67.58,12/13/2018 23:25
3,326.88,12/13/2018 23:25
4,53.46,12/13/2018 23:25
5,55.67,12/13/2018 23:25
1,287.63,12/13/2018 23:25
2,67.87,12/13/2018 23:25
3,324.57,12/13/2018 23:25
4,53.95,12/13/2018 23:25
5,55.89,12/13/2018 23:25
1,285.9,12/13/2018 23:25
2,68.22,12/13/2018 23:25
3,322.28,12/13/2018 23:25
4,53.74,12/13/2018 23:25
5,55.8,12/13/2018 23:25
1,283.55,12/13/2018 23:25
2,68.17,12/13/2018 23:25
3,320.2,12/13/2018 23:25
4,53.84,12/13/2018 23:25
5,55.39,12/13/2018 23:25
1,281.54,12/13/2018 23:25
2,68.21,12/13/2018 23:25
3,317.77,12/13/2018 23:25
4,54.09,12/13/2018 23:25
5,55.52,12/13/2018 23:25
1,279.32,12/13/2018 23:25
2,67.64,12/13/2018 23:25
3,315.82,12/13/2018 23:25
4,54.35,12/13/2018 23:25
5,55.44,12/13/2018 23:25
1,277.03,12/13/2018 23:25
2,67.68,12/13/2018 23:25
3,312.88,12/13/2018 23:25
4,54.42,12/13/2018 23:25
5,55.48,12/13/2018 23:25
1,275.43,12/13/2018 23:25
2,67.89,12/13/2018 23:25
3,310.08,12/13/2018 23:25
4,54.67,12/13/2018 23:25
5,55.35,12/13/2018 23:25
1,273.39,12/13/2018 23:25
2,68.39,12/13/2018 23:25
3,307.64,12/13/2018 23:25
4,54.37,12/13/2018 23:25
5,55.41,12/13/2018 23:25
1,271.69,12/13/2018 23:25
2,69.2,12/13/2018 23:25
3,305.08,12/13/2018 23:25
4,54.05,12/13/2018 23:25
5,55,12/13/2018 23:25
1,270.06,12/13/2018 23:25
2,69.68,12/13/2018 23:25
3,302.88,12/13/2018 23:25
4,54.4,12/13/2018 23:25
5,54.89,12/13/2018 23:25
1,268.85,12/13/2018 23:25
2,71,12/13/2018 23:25
3,301.11,12/13/2018 23:25
4,54.59,12/13/2018 23:25
5,54.7,12/13/2018 23:25
1,267.08,12/13/2018 23:25
2,71.5,12/13/2018 23:25
3,298.76,12/13/2018 23:25
4,54.61,12/13/2018 23:25
5,54.71,12/13/2018 23:25
1,265.04,12/13/2018 23:25
2,71.87,12/13/2018 23:25
3,296.45,12/13/2018 23:25
4,54.73,12/13/2018 23:25
5,54.65,12/13/2018 23:25
1,263.47,12/13/2018 23:25
2,72.58,12/13/2018 23:25
3,294.47,12/13/2018 23:25
4,54.71,12/13/2018 23:25
5,54.29,12/13/2018 23:25
1,262.08,12/13/2018 23:25
2,73.13,12/13/2018 23:25
3,292.01,12/13/2018 23:25
4,54.92,12/13/2018 23:25
5,54.22,12/13/2018 23:25
1,260.79,12/13/2018 23:26
2,73.37,12/13/2018 23:26
3,290.18,12/13/2018 23:26
4,54.69,12/13/2018 23:26
5,54.35,12/13/2018 23:26
1,258.68,12/13/2018 23:26
